bug.id,revision.id.buggy,revision.id.fixed,report.id,report.url
58,b1331806960001da95424315b6103d755107b519,99aa05af2bfef3980ad8f94230cd077e8d30c5ea,TEMP-165,https://issues.apache.org/jira/browse
59,c8606251c904dfaf5303f71b788e12f7fff15fab,b1331806960001da95424315b6103d755107b519,TEMP-164,https://issues.apache.org/jira/browse
60,9c5ce3501938cff01d78b7a1fff10a60abe9e0cf,c8606251c904dfaf5303f71b788e12f7fff15fab,TEMP-164,https://issues.apache.org/jira/browse
61,cfbb46adb163d9b8af00e9a29e6b42d597f8804f,9c5ce3501938cff01d78b7a1fff10a60abe9e0cf,TEMP-163,https://issues.apache.org/jira/browse
62,f104dd060c6c88450ac9ee9eb818b26374512440,cf06f677daf09348e0595b50dc19f7e32f1521b9,TEMP-159,https://issues.apache.org/jira/browse
63,eed25612b11caf1f4e6e572e58db4306f31803c9,f104dd060c6c88450ac9ee9eb818b26374512440,TEMP-123,https://issues.apache.org/jira/browse
64,a93139165b160af1c908c85a06b0af6b3dda3387,eed25612b11caf1f4e6e572e58db4306f31803c9,TEMP-6,https://issues.apache.org/jira/browse
65,c338c8aca40d43efda580057f6d41ba228e26ec1,a93139165b160af1c908c85a06b0af6b3dda3387,TEMP-158,https://issues.apache.org/jira/browse
66,b7b2069f9d846c6aea5fee98508ec1491fdf1123,c338c8aca40d43efda580057f6d41ba228e26ec1,TEMP-144,https://issues.apache.org/jira/browse
67,28a8c187f1423b5f10654aba41dc2e8ad4719c81,8ee0ed532e4ddbf2746d802f9926b9e3d0116cc5,TEMP-1,https://issues.apache.org/jira/browse
68,459f2d0921b1659dfb3579881831449059f7add4,20dfc60e4c04d9fd69fdedbcbe50020c7e798f3a,TEMP-1,https://issues.apache.org/jira/browse
69,e2ba946ea0e01c36c84f97f483e1d22cfd64b917,538fb6889f0387a40b821cfb315685e929110736,TEMP-61,https://issues.apache.org/jira/browse
70,2b4fb79570bb7f14c8bfe8c634c0f7d9fe7d0af7,e2ba946ea0e01c36c84f97f483e1d22cfd64b917,TEMP-145,https://issues.apache.org/jira/browse
71,d0f6128191443bbf49e1c9fde616f87c16486db4,d72a578a8949e4b1c437ec55997d8786836f139c,TEMP-156,https://issues.apache.org/jira/browse
72,298804b71d4e5f8b621f48a300f421229a3f5c86,fea35870b69c0d37ab36ab6783edbc7aacc0842c,TEMP-149,https://issues.apache.org/jira/browse
73,6a6bb48840aa0043200a5d9f6fffea47aea1a8db,4f407378c93b9e2a8e24c855e8bed5eb12bf7a06,TEMP-151,https://issues.apache.org/jira/browse
74,73276486b1f39510bf27cb6c0684da805b121f5d,4ee0d6c4f1b553858aeabf3ee6fb37d764f263e2,TEMP-121,https://issues.apache.org/jira/browse
75,4e5351db96d4640e93bd52b95e03e951ab601871,1b0a32df8c9d7011d01a27b5fc682f48714b0d9b,TEMP-141,https://issues.apache.org/jira/browse
76,7a759b5f2c7b9e2874d008d2138604aa3644884f,4e5351db96d4640e93bd52b95e03e951ab601871,TEMP-138,https://issues.apache.org/jira/browse
77,f4b8e26e32d42d72eb80db9db34982c59012fd2b,f3f97332ec76c66891c516cbaf3b53cedfdfcdfc,TEMP-148,https://issues.apache.org/jira/browse
78,bfe6bd8634895645aa71d6a6dc668545297d7413,4cf1b71f9f9b7a102fafaa6e03825aa3eaffca7e,TEMP-21,https://issues.apache.org/jira/browse
79,97744806d59820b096fb502b1d51ca54b5d0921d,bfe6bd8634895645aa71d6a6dc668545297d7413,TEMP-135,https://issues.apache.org/jira/browse
80,08cf0f5d990cdc0daa251fd1a84d011e8cbecc9a,97744806d59820b096fb502b1d51ca54b5d0921d,TEMP-135,https://issues.apache.org/jira/browse
81,7220ac2f6b0dd525e5384e2d5708fb63475f836c,08cf0f5d990cdc0daa251fd1a84d011e8cbecc9a,TEMP-134,https://issues.apache.org/jira/browse
82,1545ae48a67ad7f2c18942f4c2dfaf9ab8f7eccd,7220ac2f6b0dd525e5384e2d5708fb63475f836c,TEMP-134,https://issues.apache.org/jira/browse
83,a52a9af7c135b93a2f8c2480916ec5f5bad226ec,1545ae48a67ad7f2c18942f4c2dfaf9ab8f7eccd,TEMP-21,https://issues.apache.org/jira/browse
84,2b0a94aee899d9e7d855c402ad40eb4e318f46e7,3880640ee6268a2ecb2912e1ae896153dc2229e5,TEMP-133,https://issues.apache.org/jira/browse
85,2ff9573ffb08dd52ec3a55a49f2d77a1e94efbdf,c155cebd4127367a7b649ca167c0c69284cc066b,TEMP-71,https://issues.apache.org/jira/browse
86,b0e1b80b6d4a10a9c9f46539bc4c7a3cce55886e,2ff9573ffb08dd52ec3a55a49f2d77a1e94efbdf,TEMP-51,https://issues.apache.org/jira/browse
87,8f46f467a33ace44ccd9f394910940b6c48a3827,b0e1b80b6d4a10a9c9f46539bc4c7a3cce55886e,TEMP-13,https://issues.apache.org/jira/browse
88,9315c439e05bc018d6f0bae570d10c713f1882dd,0bcfa8d31caf293b712a694906f511962d0d34fd,TEMP-127,https://issues.apache.org/jira/browse
89,38185db716f592471cff748fdbe9a34d4e65e4bb,7e7e4d85577cd94e159a99160c357d1337494b44,TEMP-12,https://issues.apache.org/jira/browse
90,3da0c0582ff4a46fb5144c6dd0fbfafee281ee42,d5c05da1d75d6926e56269a5bfefb8e763f1a9e4,TEMP-1,https://issues.apache.org/jira/browse
91,b2695d6c9ac8e86da66b4a27bf22cdb57343818e,38185db716f592471cff748fdbe9a34d4e65e4bb,TEMP-1,https://issues.apache.org/jira/browse
92,1d040cee6c21afb693e1b849ec37712c493dc981,7054900f3187c70c60e9e86f1c2bcd4c13d7878f,TEMP-18,https://issues.apache.org/jira/browse
93,c967bd6c9b990cc8b70fd6ef771e2d0829552337,08002a783fd06ff75decd877e4e8bed1556c73f0,TEMP-40,https://issues.apache.org/jira/browse
94,5310d6a5e89764be783da594634e534dc831df7b,c967bd6c9b990cc8b70fd6ef771e2d0829552337,TEMP-40,https://issues.apache.org/jira/browse
95,8576b5331ce810a2349bea05b6a266f9dbd37c49,e2e9472412b3a88f698c80127c4883d9fe78c5f5,TEMP-23,https://issues.apache.org/jira/browse
96,cdd93665698f24aadbae99b30b1fe5b6135363fd,18cf7990899da4d0e5c4c1ec311a952420b54dc1,TEMP-1,https://issues.apache.org/jira/browse
97,43c4f66d93a9cc09eb4e8cdd17f71fe151edae9c,96923d146a098512857b19c745c32109cc18bd81,TEMP-3,https://issues.apache.org/jira/browse
98,cb93afb8baf4ec39ffb285d1fa3ad6fdf44d85b4,e4925b286a8e73ab64041c1266463ef1955efb51,TEMP-1,https://issues.apache.org/jira/browse
